Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43,Column_44,Column_45,Column_46,Column_47,Column_48,Column_49,Column_50,Column_51,Column_52,Column_53,Column_54,Column_55,Column_56,Column_57,Column_58,Column_59,Column_60,Column_61,Column_62,Column_63,Column_64,Column_65,Column_66,Column_67,Column_68,Column_69,Column_70,Column_71,Column_72,Column_73,Column_74,Column_75,Column_76,Column_77,Column_78,Column_79,Column_80,Column_81,Column_82,Column_83,Column_84,Column_85,Column_86,Column_87,Column_88,Column_89,Column_90
3064,Shandon Baptiste,0.0,0,0,1,0,2021-11-20,23-226,gd GRN,Brentford,@,Newcastle Utd,eng Premier League,D 3-3,N,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,0,0,0,0,0,MF,Match Report
3065,Conor Coady,0.0,0,51,2,0,2021-11-20,28-268,eng ENG,Wolves,,West Ham,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,51,52,98.1,0,1,0,0,0,994,401,11,11,100.0,37,38,97.4,3,3,100.0,2,1,1,1,0,2,2,100.0,0,1,1,0,0,2,3,0,0,0,0,0,2,DF,Match Report
3066,Frank Onyeka,0.0,1,8,1,0,2021-11-20,23-323,ng NGA,Brentford,@,Newcastle Utd,eng Premier League,D 3-3,N,32,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1,0.00,,0,0.0,17.9,0,1,0.00,,0,0.0,17.9,0,8,11,72.7,0,1,0,0,1,105,27,4,5,80.0,2,3,66.7,0,0,,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,0,0,0,0,0,0,0,MF,Match Report
3067,Moussa Sissoko,0.1,2,22,1,0,2021-11-20,32-096,fr FRA,Watford,,Manchester Utd,eng Premier League,W 4-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.04,2,0.00,,0,0.0,13.5,0,2,0.00,,0,0.0,13.5,0,22,31,71.0,0,5,1,0,7,340,95,14,21,66.7,6,7,85.7,2,3,66.7,1,0,0,0,1,1,2,50.0,1,0,0,0,2,3,1,0,0,0,0,0,7,MF,Match Report
3068,Allan Saint-Maximin,0.4,7,15,0,0,2021-11-20,24-253,fr FRA,Newcastle Utd,,Brentford,eng Premier League,D 3-3,Y,90,1,0,1,1,0,0,0,0.4,0.4,0.1,0.5,0.1,0.5,+0.6,+0.6,-0.1,0.06,7,0.14,0.50,2,28.6,19.1,0,7,0.14,0.50,2,28.6,19.1,0,15,20,75.0,2,1,2,0,4,337,61,6,7,85.7,4,6,66.7,5,6,83.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,1,"FW,MF",Match Report
3069,Ciaran Clark,0.1,1,28,0,0,2021-11-20,32-055,ie IRL,Newcastle Utd,,Brentford,eng Premier League,D 3-3,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.1,0.1,-0.1,-0.1,0.0,0.08,1,0.00,0.00,1,100.0,8.9,0,1,0.00,0.00,1,100.0,8.9,0,28,34,82.4,0,2,0,0,2,464,190,14,15,93.3,10,12,83.3,2,4,50.0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,9,DF,Match Report
3070,Tyler Morton,0.0,0,7,0,0,2021-11-20,19-020,eng ENG,Liverpool,,Arsenal,eng Premier League,W 4-0,N,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,7,8,87.5,0,0,0,0,0,97,18,4,4,100.0,3,3,100.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,Match Report
3071,Emmanuel Dennis,0.2,4,12,2,0,2021-11-20,24-005,ng NGA,Watford,,Manchester Utd,eng Premier League,W 4-1,Y,90,1,2,3,1,0,0,0,0.2,0.2,0.5,0.8,0.3,0.7,+0.8,+0.8,+1.5,0.04,4,0.25,1.00,1,25.0,20.0,1,4,0.25,1.00,1,25.0,20.0,1,12,24,50.0,2,0,1,0,2,177,46,5,10,50.0,4,6,66.7,1,3,33.3,2,2,0,1,1,0,1,0.0,1,1,0,1,0,2,0,0,0,0,0,0,3,"FW,MF",Match Report
3072,Luka Milivojević,0.1,2,49,1,0,2021-11-20,30-227,rs SRB,Crystal Palace,@,Burnley,eng Premier League,D 3-3,Y,86,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,-0.1,0.05,2,0.00,,0,0.0,23.1,1,2,0.00,,0,0.0,23.1,1,49,54,90.7,2,4,0,0,6,873,275,23,23,100.0,19,21,90.5,6,8,75.0,1,0,0,0,1,1,1,100.0,0,1,0,1,0,1,1,0,0,0,0,0,4,MF,Match Report
3073,Jeffrey Schlupp,0.0,0,1,1,0,2021-11-20,28-332,gh GHA,Crystal Palace,@,Burnley,eng Premier League,D 3-3,N,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,1,2,50.0,1,0,0,0,0,10,0,1,1,100.0,0,1,0.0,0,0,,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,0,0,0,0,1,"MF,FW",Match Report
3074,Edouard Mendy,0.0,0,27,0,0,2021-11-20,29-264,sn SEN,Chelsea,@,Leicester City,eng Premier League,W 3-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,27,32,84.4,0,0,0,0,0,673,566,3,3,100.0,13,14,92.9,8,12,66.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,GK,Match Report
3075,James Ward-Prowse,0.1,2,94,0,0,2021-11-20,27-019,eng ENG,Southampton,@,Norwich City,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0.2,0.3,-0.1,-0.1,-0.2,0.03,2,0.00,0.00,1,50.0,25.5,0,2,0.00,0.00,1,50.0,25.5,0,94,108,87.0,5,15,1,1,16,1819,572,39,41,95.1,36,40,90.0,15,22,68.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,9,MF,Match Report
3076,Ben White,0.0,0,32,2,0,2021-11-20,24-043,eng ENG,Arsenal,@,Liverpool,eng Premier League,L 0-4,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,32,42,76.2,0,4,0,0,2,700,388,13,15,86.7,13,14,92.9,5,11,45.5,2,1,2,0,0,1,3,33.3,2,2,1,1,1,3,7,0,0,0,0,0,6,DF,Match Report
3077,Alex McCarthy,0.0,0,18,0,0,2021-11-20,31-352,eng ENG,Southampton,@,Norwich City,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,18,24,75.0,0,0,0,0,0,373,240,8,8,100.0,6,6,100.0,4,10,40.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,Match Report
3078,Jonjo Shelvey,0.0,1,41,0,0,2021-11-20,29-266,eng ENG,Newcastle Utd,,Brentford,eng Premier League,D 3-3,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0.1,0.2,0.0,0.0,-0.2,0.01,1,0.00,,0,0.0,30.0,0,1,0.00,,0,0.0,30.0,0,41,56,73.2,5,8,1,0,5,981,334,12,14,85.7,14,18,77.8,13,21,61.9,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,2,0,0,0,0,0,8,MF,Match Report
3079,Alex Oxlade-Chamberlain,0.1,3,23,3,0,2021-11-20,28-097,eng ENG,Liverpool,,Arsenal,eng Premier League,W 4-0,Y,75,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.1,0.1,-0.1,-0.1,0.0,0.04,3,0.00,,0,0.0,19.7,0,3,0.00,,0,0.0,19.7,0,23,31,74.2,0,1,2,1,3,432,93,9,12,75.0,8,9,88.9,4,6,66.7,3,3,1,1,1,1,2,50.0,1,3,1,2,1,4,1,0,0,0,0,0,4,"MF,FW",Match Report
3080,Leandro Trossard,0.2,2,16,1,0,2021-11-20,26-351,be BEL,Brighton,@,Aston Villa,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,0.0,0.3,-0.2,-0.2,-0.2,0.08,2,0.00,0.00,1,50.0,12.9,0,2,0.00,0.00,1,50.0,12.9,0,16,24,66.7,2,1,0,0,1,292,24,10,12,83.3,3,6,50.0,3,3,100.0,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,1,0,0,0,0,0,4,"FW,MF",Match Report
3081,Leon Bailey,0.2,2,8,1,1,2021-11-20,24-103,jm JAM,Aston Villa,,Brighton,eng Premier League,W 2-0,N,25,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,0.2,-0.2,-0.2,0.0,0.10,2,0.00,0.00,1,50.0,10.2,0,2,0.00,0.00,1,50.0,10.2,0,8,11,72.7,0,0,0,0,2,88,27,4,5,80.0,3,3,100.0,0,2,0.0,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,1,0,0,0,4,"FW,MF",Match Report
3082,Craig Dawson,0.1,1,45,0,0,2021-11-20,31-198,eng ENG,West Ham,@,Wolves,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.1,0.1,-0.1,-0.1,0.0,0.10,1,0.00,,0,0.0,9.5,0,1,0.00,,0,0.0,9.5,0,45,53,84.9,0,3,0,0,2,935,311,15,16,93.8,23,25,92.0,7,12,58.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,0,0,0,0,0,1,DF,Match Report
3083,Harvey Barnes,0.0,0,8,0,0,2021-11-20,23-346,eng ENG,Leicester City,,Chelsea,eng Premier League,L 0-3,Y,45,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,8,10,80.0,0,1,0,0,1,83,4,7,7,100.0,1,1,100.0,0,1,0.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,0,0,0,0,2,"FW,MF",Match Report
3084,Lukas Rupp,0.0,0,0,1,0,2021-11-20,30-316,de GER,Norwich City,,Southampton,eng Premier League,W 2-1,N,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,1,0.0,0,0,0,0,0,0,0,0,0,,0,1,0.0,0,0,,1,0,0,1,0,0,0,,0,0,0,0,1,2,0,0,0,0,0,0,2,MF,Match Report
3085,Jan Bednarek,0.0,1,85,0,0,2021-11-20,25-222,pl POL,Southampton,@,Norwich City,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1,0.00,,0,0.0,12.5,0,1,0.00,,0,0.0,12.5,0,85,97,87.6,0,6,0,0,3,1468,420,41,44,93.2,37,43,86.0,7,10,70.0,0,0,0,0,0,0,0,,0,1,1,0,2,2,5,0,0,0,0,0,11,DF,Match Report
3086,Joshua King,1.0,6,14,2,0,2021-11-20,29-309,no NOR,Watford,,Manchester Utd,eng Premier League,W 4-1,Y,90,1,0,1,1,0,0,0,1.0,1.0,0.1,1.1,0.1,1.1,0.0,0.0,-0.1,0.17,6,0.17,0.50,2,33.3,12.7,0,6,0.17,0.50,2,33.3,12.7,0,14,28,50.0,1,2,2,0,2,215,79,8,13,61.5,4,8,50.0,2,3,66.7,2,0,0,1,1,1,2,50.0,1,1,0,1,1,3,1,0,0,1,0,0,4,FW,Match Report
3087,Rúben Neves,0.1,3,67,3,0,2021-11-20,24-252,pt POR,Wolves,,West Ham,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,0.2,0.5,-0.1,-0.1,-0.4,0.02,3,0.00,0.00,1,33.3,25.3,0,3,0.00,0.00,1,33.3,25.3,0,67,78,85.9,1,12,1,0,13,1521,515,16,20,80.0,38,40,95.0,12,16,75.0,3,2,2,1,0,1,2,50.0,1,0,0,0,3,6,1,0,0,0,0,0,11,MF,Match Report
3088,Jamaal Lascelles,0.2,2,15,0,0,2021-11-20,28-009,eng ENG,Newcastle Utd,,Brentford,eng Premier League,D 3-3,Y,90,1,0,1,1,0,0,0,0.2,0.2,0.0,0.2,0.0,0.2,+0.8,+0.8,0.0,0.08,2,0.50,0.50,2,100.0,6.6,0,2,0.50,0.50,2,100.0,6.6,0,15,26,57.7,0,0,0,0,0,278,107,4,7,57.1,8,13,61.5,2,3,66.7,0,0,0,0,0,0,0,,0,2,1,1,2,2,6,0,0,0,0,1,3,DF,Match Report
3089,Jamie Vardy,0.3,1,7,0,1,2021-11-20,34-313,eng ENG,Leicester City,,Chelsea,eng Premier League,L 0-3,Y,90,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0.0,0.3,-0.3,-0.3,0.0,0.32,1,0.00,,0,0.0,6.7,0,1,0.00,,0,0.0,6.7,0,7,10,70.0,0,0,0,0,0,92,1,3,4,75.0,3,5,60.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,FW,Match Report
3090,Jorginho,0.0,0,53,2,0,2021-11-20,29-335,it ITA,Chelsea,@,Leicester City,eng Premier League,W 3-0,Y,76,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0.2,0.3,0.0,0.0,-0.3,,0,,,0,,,0,0,,,0,,,0,53,61,86.9,2,3,0,0,4,888,311,24,27,88.9,22,26,84.6,5,5,100.0,2,2,1,1,0,2,7,28.6,5,0,0,0,1,3,1,0,0,0,0,0,8,MF,Match Report
3091,Aaron Ramsdale,0.0,0,29,0,0,2021-11-20,23-190,eng ENG,Arsenal,@,Liverpool,eng Premier League,L 0-4,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,29,37,78.4,0,1,0,0,0,681,448,11,11,100.0,10,10,100.0,8,15,53.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,GK,Match Report
3092,Kenny McLean,0.0,1,21,1,0,2021-11-20,29-316,sct SCO,Norwich City,,Southampton,eng Premier League,W 2-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0.00,,0,0.0,28.1,0,1,0.00,,0,0.0,28.1,0,21,32,65.6,1,3,0,0,2,348,74,11,16,68.8,7,12,58.3,3,4,75.0,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,3,0,0,0,0,0,5,MF,Match Report
3093,Josh Brownhill,0.1,2,15,1,0,2021-11-20,25-336,eng ENG,Burnley,,Crystal Palace,eng Premier League,D 3-3,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.5,0.7,0.0,0.7,-0.1,-0.1,-0.5,0.06,2,0.00,0.00,1,50.0,25.3,1,2,0.00,0.00,1,50.0,25.3,1,15,23,65.2,1,2,1,0,2,261,71,8,11,72.7,2,5,40.0,3,4,75.0,1,0,1,0,0,0,0,,0,1,0,1,1,2,1,0,0,0,0,0,5,MF,Match Report
3094,Mohamed Elneny,0.0,0,8,0,0,2021-11-20,29-132,eg EGY,Arsenal,@,Liverpool,eng Premier League,L 0-4,N,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,8,9,88.9,0,0,0,0,1,116,41,3,3,100.0,4,5,80.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,MF,Match Report
3095,Ashley Westwood,0.0,1,35,2,0,2021-11-20,31-233,eng ENG,Burnley,,Crystal Palace,eng Premier League,D 3-3,Y,90,0,1,1,0,0,0,0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,+0.8,0.04,1,0.00,,0,0.0,18.8,0,1,0.00,,0,0.0,18.8,0,35,51,68.6,1,3,1,0,5,559,156,15,20,75.0,16,19,84.2,2,9,22.2,2,1,0,2,0,1,3,33.3,2,0,0,0,0,2,0,0,0,0,0,0,6,MF,Match Report
3096,Jay Rodriguez,0.0,0,1,0,0,2021-11-20,32-114,eng ENG,Burnley,,Crystal Palace,eng Premier League,D 3-3,N,12,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,1,2,50.0,0,0,0,0,0,7,0,1,1,100.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,FW,Match Report
3097,Nick Pope,0.0,0,11,0,0,2021-11-20,29-215,eng ENG,Burnley,,Crystal Palace,eng Premier League,D 3-3,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,11,20,55.0,0,0,0,0,0,423,355,1,1,100.0,2,2,100.0,8,17,47.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,Match Report
3098,Oriol Romeu,0.0,1,46,2,0,2021-11-20,30-057,es ESP,Southampton,@,Norwich City,eng Premier League,L 1-2,Y,72,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1,0.00,,0,0.0,20.6,0,1,0.00,,0,0.0,20.6,0,46,55,83.6,0,5,0,0,6,681,145,27,30,90.0,14,18,77.8,3,5,60.0,2,2,0,1,1,0,1,0.0,1,0,0,0,1,3,0,0,0,0,0,0,4,MF,Match Report
3099,Neal Maupay,0.0,0,2,0,0,2021-11-20,25-098,fr FRA,Brighton,@,Aston Villa,eng Premier League,L 0-2,N,12,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,2,2,100.0,0,0,0,0,0,23,0,2,2,100.0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,FW,Match Report
3100,Chris Wood,0.1,1,5,0,0,2021-11-20,29-348,nz NZL,Burnley,,Crystal Palace,eng Premier League,D 3-3,Y,78,1,0,1,1,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,+0.9,+0.9,0.0,0.10,1,1.00,1.00,1,100.0,8.6,0,1,1.00,1.00,1,100.0,8.6,0,5,10,50.0,0,2,0,0,1,56,32,4,5,80.0,1,1,100.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,FW,Match Report
3101,Aaron Cresswell,0.0,0,66,1,0,2021-11-20,31-340,eng ENG,West Ham,@,Wolves,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,-0.2,,0,,,0,,,0,0,,,0,,,0,66,81,81.5,2,8,4,2,9,1092,421,36,37,97.3,23,29,79.3,6,12,50.0,1,1,1,0,0,1,1,100.0,0,2,2,0,1,2,3,0,0,0,0,0,5,DF,Match Report
3102,Bruno Fernandes,0.3,2,50,2,0,2021-11-20,27-073,pt POR,Manchester Utd,@,Watford,eng Premier League,L 1-4,Y,90,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,0.2,0.6,-0.3,-0.3,-0.3,0.13,2,0.00,,0,0.0,18.7,0,2,0.00,,0,0.0,18.7,0,50,65,76.9,1,4,1,0,5,877,272,27,31,87.1,14,20,70.0,8,11,72.7,2,0,2,0,0,2,4,50.0,2,0,0,0,0,2,4,0,0,0,0,0,6,MF,Match Report
3103,Donny van de Beek,0.3,1,19,2,0,2021-11-20,24-216,nl NED,Manchester Utd,@,Watford,eng Premier League,L 1-4,N,45,1,0,1,1,0,0,0,0.3,0.3,0.4,0.7,0.2,0.7,+0.7,+0.7,-0.4,0.33,1,1.00,1.00,1,100.0,4.5,0,1,1.00,1.00,1,100.0,4.5,0,19,25,76.0,3,2,3,0,4,257,145,13,16,81.3,4,4,100.0,1,1,100.0,2,1,2,0,0,0,0,,0,3,1,2,1,3,0,0,0,0,0,0,4,MF,Match Report
3104,Thomas Partey,0.0,1,32,1,0,2021-11-20,28-160,gh GHA,Arsenal,@,Liverpool,eng Premier League,L 0-4,Y,83,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0.00,0.00,1,100.0,31.6,0,1,0.00,0.00,1,100.0,31.6,0,32,35,91.4,0,3,0,0,3,596,215,14,15,93.3,14,15,93.3,4,4,100.0,1,1,1,0,0,1,2,50.0,1,1,1,0,0,1,1,0,0,0,0,0,5,MF,Match Report
3105,Kasper Schmeichel,0.0,0,28,0,0,2021-11-20,35-015,dk DEN,Leicester City,,Chelsea,eng Premier League,L 0-3,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,28,40,70.0,0,0,0,0,0,837,592,2,2,100.0,15,16,93.8,11,22,50.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,GK,Match Report
3106,Trevoh Chalobah,0.0,1,69,0,0,2021-11-20,22-138,eng ENG,Chelsea,@,Leicester City,eng Premier League,W 3-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1,0.00,,0,0.0,30.2,0,1,0.00,,0,0.0,30.2,0,69,77,89.6,0,6,1,0,5,1146,420,33,36,91.7,28,31,90.3,7,8,87.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0,0,0,0,7,DF,Match Report
3107,Mads Roerslev,0.0,1,12,1,1,2021-11-20,22-149,dk DEN,Brentford,@,Newcastle Utd,eng Premier League,D 3-3,Y,79,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0.00,,0,0.0,31.5,0,1,0.00,,0,0.0,31.5,0,12,22,54.5,0,0,0,0,0,202,63,6,11,54.5,5,8,62.5,1,2,50.0,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,5,0,1,0,0,0,4,DF,Match Report
3108,Saïd Benrahma,0.0,0,28,1,0,2021-11-20,26-102,dz ALG,West Ham,@,Wolves,eng Premier League,L 0-1,Y,70,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,28,35,80.0,0,2,0,0,4,460,78,18,21,85.7,6,9,66.7,3,3,100.0,1,0,1,0,0,0,2,0.0,2,2,0,2,1,2,0,0,0,0,0,0,6,"FW,MF",Match Report
3109,Leander Dendoncker,0.0,0,2,0,0,2021-11-20,26-219,be BEL,Wolves,,West Ham,eng Premier League,W 1-0,N,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,2,2,100.0,0,0,0,0,0,28,2,1,1,100.0,1,1,100.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,Match Report
3110,Kiernan Dewsbury-Hall,0.0,0,12,1,0,2021-11-20,23-075,eng ENG,Leicester City,,Chelsea,eng Premier League,L 0-3,N,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,12,16,75.0,1,0,0,0,1,145,10,8,8,100.0,2,4,50.0,0,2,0.0,1,0,0,0,1,1,2,50.0,1,0,0,0,1,2,0,0,0,0,0,0,2,MF,Match Report
3111,Tyrick Mitchell,0.0,0,32,1,0,2021-11-20,22-080,eng ENG,Crystal Palace,@,Burnley,eng Premier League,D 3-3,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,32,46,69.6,0,2,0,0,4,404,177,22,29,75.9,8,14,57.1,1,1,100.0,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,4,0,0,0,0,0,6,DF,Match Report
3112,Brandon Williams,0.0,0,30,1,0,2021-11-20,21-078,eng ENG,Norwich City,,Southampton,eng Premier League,W 2-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,30,36,83.3,1,1,1,0,4,477,203,14,17,82.4,14,17,82.4,1,1,100.0,1,1,0,1,0,0,1,0.0,1,1,0,1,3,4,2,0,0,0,0,0,4,DF,Match Report
3113,Tomáš Souček,0.0,1,35,2,0,2021-11-20,26-266,cz CZE,West Ham,@,Wolves,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.00,0.00,1,100.0,23.4,0,1,0.00,0.00,1,100.0,23.4,0,35,45,77.8,0,2,0,0,2,501,105,22,27,81.5,13,16,81.3,0,1,0.0,2,1,1,1,0,2,4,50.0,2,1,0,1,3,5,3,0,0,0,0,0,7,MF,Match Report
3114,Hakim Ziyech,0.2,1,13,1,0,2021-11-20,28-246,ma MAR,Chelsea,@,Leicester City,eng Premier League,W 3-0,N,29,0,1,1,0,0,0,0,0.2,0.2,0.6,0.8,0.4,0.8,-0.2,-0.2,+0.4,0.21,1,0.00,,0,0.0,15.8,0,1,0.00,,0,0.0,15.8,0,13,16,81.3,2,0,1,1,1,160,57,8,8,100.0,4,4,100.0,0,0,,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,"MF,FW",Match Report
3115,Emi Buendía,0.0,1,22,1,0,2021-11-20,24-330,ar ARG,Aston Villa,,Brighton,eng Premier League,W 2-0,Y,73,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0.00,,0,0.0,30.1,0,1,0.00,,0,0.0,30.1,0,22,30,73.3,0,1,1,0,1,223,59,13,14,92.9,4,6,66.7,0,3,0.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,0,0,0,0,0,0,4,"MF,FW",Match Report
3116,Gabriel Magalhães,0.0,0,45,5,0,2021-11-20,23-336,br BRA,Arsenal,@,Liverpool,eng Premier League,L 0-4,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,45,52,86.5,0,4,0,0,1,939,364,10,11,90.9,26,27,96.3,7,12,58.3,5,1,5,0,0,5,6,83.3,1,2,2,0,0,5,0,0,0,0,0,0,6,DF,Match Report
