Rk,Team,Date,xG,Cmp,TklW,Subs,Recov,Live,GCA,TotDist,SCA,Rec,,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Rec,PrgR,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,Subs,Mn/Sub,Off,PKwon,PKcon,OG,Recov,Match Report
201,Newcastle Utd,2023-11-04,1.0,295,11,4,35,334,1,1458,17,292,,Arsenal,eng Premier League,W 1-0,1,0,+1,42,1,0,0,0,1.0,1.0,+0.4,+0.4,1.2,0.8,0.0,0.0,-0.2,0.14,9,0.11,1.00,1,11.1,18.6,0,295,378,78.0,9,17,7,2,27,5002,1889,145,156,92.9,106,126,84.1,32,65,49.2,17,13,0,1,3,0,0,1,0,0,0,1,0,0,304,1458,575,7,12,2,17,9,292,26,292,26,304,1458,575,7,12,2,17,9,18,11,10,7,1,8,15,53.3,7,13,8,5,7,25,26,0,334,42,10,0,1,10,21,0,0,0,0,2,13,4,26,2,0,0,0,35,Match Report
202,Fulham,2023-11-04,1.0,280,9,5,59,348,0,1679,30,277,,Manchester Utd,eng Premier League,L 0-1,0,1,-1,45,0,0,0,0,1.0,1.0,+0.3,+0.3,0.7,0.6,-1.0,-1.0,-0.7,0.06,18,0.00,0.00,2,11.1,18.6,1,280,404,69.3,12,23,4,1,28,5625,2136,93,117,79.5,143,170,84.1,40,91,44.0,30,17,6,3,2,2,0,0,0,0,0,0,0,0,237,1679,960,22,12,5,20,6,277,28,277,28,237,1679,960,22,12,5,20,6,14,9,7,3,4,7,14,50.0,7,11,2,9,9,23,21,0,348,55,16,1,3,19,19,9,2,5,0,1,15,5,9,1,0,0,0,59,Match Report
203,Wolves,2023-11-04,1.2,440,7,3,50,485,2,1744,19,436,@,Sheffield Utd,eng Premier League,L 1-2,1,2,-1,61,1,0,0,0,1.2,1.2,+0.1,+0.9,1.3,0.9,-0.2,-0.2,-0.3,0.13,10,0.10,0.33,3,30.0,17.5,1,440,546,80.6,8,17,6,1,25,7089,2624,213,241,88.4,166,184,90.2,34,69,49.3,19,12,2,2,2,1,0,2,2,0,0,0,0,0,386,1744,943,16,12,5,13,11,436,25,436,25,386,1744,943,16,12,5,13,11,13,7,10,3,0,5,7,71.4,2,7,2,5,6,19,26,0,485,58,11,3,2,10,27,4,2,2,0,3,13,3,20,3,0,1,0,50,Match Report
204,Burnley,2023-11-04,1.1,531,8,4,41,597,0,2955,32,527,,Crystal Palace,eng Premier League,L 0-2,0,2,-2,67,0,0,0,0,1.1,1.1,-0.2,-0.2,0.8,0.9,-1.1,-1.1,-0.8,0.07,17,0.00,0.00,5,29.4,13.3,0,531,653,81.3,15,34,9,3,44,9229,2619,241,272,88.6,245,284,86.3,41,76,53.9,32,21,5,1,3,2,0,0,0,0,0,0,0,0,504,2955,1654,23,17,9,11,6,527,44,527,44,504,2955,1654,23,17,9,11,6,15,8,5,8,2,8,11,72.7,3,7,1,6,8,23,7,1,597,54,12,1,4,31,27,12,7,0,2,2,9,4,8,2,0,0,0,41,Match Report
205,Manchester City,2023-11-04,1.9,693,4,5,46,722,11,3507,40,680,,Bournemouth,eng Premier League,W 6-1,6,1,+5,65,6,0,0,0,1.9,1.9,+1.0,+1.0,1.9,2.8,+4.1,+4.1,+4.1,0.09,21,0.29,0.75,8,38.1,16.4,0,693,758,91.4,20,43,15,3,65,11104,3112,363,382,95.0,275,294,93.5,48,62,77.4,40,33,2,4,1,0,0,11,9,0,1,1,0,0,681,3507,1880,38,25,15,10,5,680,65,680,65,681,3507,1880,38,25,15,10,5,5,4,3,1,1,2,4,50.0,2,9,1,8,4,9,9,0,722,36,11,3,0,18,8,12,0,1,0,0,6,5,22,0,0,0,0,46,Match Report
206,Brentford,2023-11-04,1.5,465,3,5,50,554,3,2214,29,459,,West Ham,eng Premier League,W 3-2,3,2,+1,58,2,0,0,0,1.5,1.5,-0.3,-0.3,1.1,0.7,+0.5,+0.5,+0.9,0.10,16,0.13,0.50,4,25.0,15.7,1,465,595,78.2,9,37,11,1,54,8672,2838,180,219,82.2,219,252,86.9,55,92,59.8,29,20,3,0,4,2,0,3,2,0,0,1,0,0,408,2214,1272,20,19,6,10,7,459,53,459,53,408,2214,1272,20,19,6,10,7,9,3,4,5,0,5,8,62.5,3,9,0,9,5,14,33,0,554,39,13,0,3,20,10,4,2,0,0,2,10,5,14,2,0,0,0,50,Match Report
207,Sheffield Utd,2023-11-04,1.0,223,11,2,50,295,1,864,16,220,,Wolves,eng Premier League,W 2-1,2,1,+1,39,1,1,1,0,1.0,0.3,-0.1,-0.9,0.2,0.4,+1.0,+0.7,+0.8,0.03,10,0.10,1.00,1,10.0,27.6,1,223,342,65.2,7,23,6,3,30,3513,1554,114,144,79.2,77,112,68.8,18,56,32.1,16,13,0,1,0,2,0,1,0,0,0,0,1,0,207,864,371,9,8,3,19,8,220,28,220,28,207,864,371,9,8,3,19,8,24,11,6,10,8,13,21,61.9,8,16,2,14,5,29,13,0,295,47,11,0,2,16,24,4,2,1,0,0,6,2,24,0,1,0,0,50,Match Report
208,Crystal Palace,2023-11-04,1.3,230,10,4,32,274,4,882,8,228,@,Burnley,eng Premier League,W 2-0,2,0,+2,33,2,0,0,0,1.3,1.3,+0.2,+0.2,1.3,0.8,+0.7,+0.7,+0.7,0.33,4,0.50,0.67,3,75.0,13.9,0,230,322,71.4,4,12,1,0,13,4470,1936,104,136,76.5,96,118,81.4,28,59,47.5,8,5,1,1,0,1,0,4,3,0,1,0,0,0,188,882,351,5,5,2,10,7,228,12,228,12,188,882,351,5,5,2,10,7,14,10,9,5,0,8,17,47.1,9,7,2,5,6,20,42,0,274,48,11,0,0,3,22,1,1,0,0,0,5,4,20,0,0,0,0,32,Match Report
209,Arsenal,2023-11-04,0.6,431,8,3,40,478,0,1541,24,429,@,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,58,0,0,0,0,0.6,0.6,-0.4,-0.4,0.5,0.9,-0.6,-0.6,-0.5,0.04,14,0.00,0.00,1,7.1,20.7,0,431,525,82.1,11,52,10,3,52,7721,2366,187,209,89.5,201,231,87.0,39,69,56.5,24,19,2,1,2,0,0,0,0,0,0,0,0,0,352,1541,840,15,12,4,9,10,429,52,429,52,352,1541,840,15,12,4,9,10,11,8,3,7,1,2,9,22.2,7,19,5,14,7,18,13,0,478,46,16,0,3,25,11,11,8,0,0,1,6,3,14,1,0,0,0,40,Match Report
210,West Ham,2023-11-04,1.8,289,8,2,41,367,3,1341,23,285,@,Brentford,eng Premier League,L 2-3,2,3,-1,42,2,0,0,0,1.8,1.8,+0.3,+0.3,1.5,1.0,+0.2,+0.2,-0.5,0.17,12,0.17,1.00,2,16.7,15.3,0,289,425,68.0,10,29,9,3,30,5465,2101,127,153,83.0,117,161,72.7,40,91,44.0,23,17,3,0,2,0,1,3,1,1,0,1,0,0,259,1341,591,11,10,3,10,4,285,30,285,30,259,1341,591,11,10,3,10,4,13,8,7,3,3,6,11,54.5,5,13,4,9,11,24,26,0,367,58,14,0,2,23,26,3,2,1,0,0,9,2,27,0,0,0,1,41,Match Report
211,Everton,2023-11-04,0.7,149,8,2,38,204,1,909,17,148,,Brighton,eng Premier League,D 1-1,1,1,0,21,1,0,0,0,0.7,0.7,+0.2,+0.2,0.2,0.2,+0.3,+0.3,-0.2,0.07,10,0.10,0.25,4,40.0,14.4,1,149,239,62.3,4,12,2,1,13,3367,1914,57,78,73.1,58,79,73.4,32,69,46.4,17,10,4,0,1,2,0,1,0,0,0,1,0,0,116,909,600,9,9,2,15,3,148,13,148,13,116,909,600,9,9,2,15,3,16,8,9,7,0,8,17,47.1,9,7,1,6,6,22,25,0,204,35,7,0,1,13,15,3,2,1,0,0,5,2,1,0,0,0,1,38,Match Report
212,Brighton,2023-11-04,0.5,807,4,5,45,865,0,3518,12,802,@,Everton,eng Premier League,D 1-1,1,1,0,79,0,0,0,0,0.5,0.5,-0.2,-0.2,0.4,0.7,-0.5,-0.5,-0.4,0.07,7,0.00,0.00,2,28.6,15.6,1,807,914,88.3,5,77,9,1,73,12378,4087,462,485,95.3,293,329,89.1,36,66,54.5,12,10,0,1,0,1,0,0,0,0,0,0,0,0,781,3518,1779,28,12,11,10,8,802,72,802,72,781,3518,1779,28,12,11,10,8,6,4,2,4,0,3,8,37.5,5,6,2,4,3,9,13,0,865,46,13,5,0,17,22,3,2,1,0,3,6,5,21,3,0,0,0,45,Match Report
213,Manchester Utd,2023-11-04,0.7,373,9,4,55,447,2,1690,24,367,@,Fulham,eng Premier League,W 1-0,1,0,+1,55,1,0,0,0,0.7,0.7,-0.3,-0.3,0.5,0.6,+0.3,+0.3,+0.5,0.06,12,0.08,0.20,5,41.7,18.3,1,373,486,76.7,8,28,8,3,40,6768,2565,168,194,86.6,146,173,84.4,49,91,53.8,24,18,1,3,0,2,0,2,0,0,2,0,0,0,377,1690,892,15,11,10,14,7,367,39,367,39,377,1690,892,15,11,10,14,7,13,9,6,6,1,7,17,41.2,10,21,8,13,6,19,29,0,447,37,8,0,6,14,14,4,1,2,0,2,9,4,13,2,0,0,0,55,Match Report
214,Bournemouth,2023-11-04,0.9,353,6,5,30,382,2,1703,8,351,@,Manchester City,eng Premier League,L 1-6,1,6,-5,35,1,0,0,0,0.9,0.9,-1.0,-1.0,0.9,0.8,+0.1,+0.1,+0.1,0.18,5,0.20,1.00,1,20.0,11.4,0,353,415,85.1,4,9,3,0,19,6299,2120,152,160,95.0,166,185,89.7,31,51,60.8,8,6,1,0,1,0,0,2,2,0,0,0,0,0,302,1703,797,11,8,3,14,3,351,19,351,19,302,1703,797,11,8,3,14,3,7,6,5,2,0,2,11,18.2,9,9,6,3,8,15,23,0,382,31,8,4,3,5,6,1,1,0,0,2,8,5,27,2,0,0,0,30,Match Report
215,Luton Town,2023-11-05,0.8,150,10,3,54,212,2,914,10,150,,Liverpool,eng Premier League,D 1-1,1,1,0,27,1,0,0,0,0.8,0.8,-1.7,-1.7,0.5,0.3,+0.2,+0.2,+0.5,0.10,8,0.13,0.20,5,62.5,17.9,0,150,265,56.6,4,14,2,1,21,2798,1429,75,101,74.3,47,74,63.5,20,73,27.4,10,5,1,3,0,0,1,2,2,0,0,0,0,0,131,914,438,14,8,4,16,6,150,21,150,21,131,914,438,14,8,4,16,6,20,10,11,5,4,11,17,64.7,6,15,5,10,8,28,45,0,212,52,14,0,2,18,16,4,4,0,0,1,6,3,19,1,0,0,0,54,Match Report
216,Nott'ham Forest,2023-11-05,0.4,180,18,4,46,225,4,915,10,178,,Aston Villa,eng Premier League,W 2-0,2,0,+2,27,2,0,0,0,0.4,0.4,-0.9,-0.9,0.3,0.2,+1.6,+1.6,+1.7,0.08,5,0.40,0.67,3,60.0,21.1,0,180,266,67.7,4,9,1,0,12,3478,1647,76,89,85.4,71,89,79.8,29,65,44.6,10,10,0,0,0,0,0,4,4,0,0,0,0,0,169,915,553,8,5,4,10,8,178,12,178,12,169,915,553,8,5,4,10,8,30,18,24,6,0,16,28,57.1,12,10,4,6,8,38,35,0,225,32,10,1,1,4,7,0,0,0,0,9,7,4,10,9,0,0,0,46,Match Report
217,Liverpool,2023-11-05,2.6,614,5,4,60,677,2,2851,44,610,@,Luton Town,eng Premier League,D 1-1,1,1,0,73,1,0,0,0,2.6,2.6,+1.7,+1.7,2.6,2.1,-1.6,-1.6,-1.6,0.12,24,0.04,0.17,6,25.0,17.5,0,614,724,84.8,20,67,20,5,82,11599,3803,233,266,87.6,305,340,89.7,68,96,70.8,44,35,3,0,5,1,0,2,2,0,0,0,0,0,593,2851,1508,20,23,5,26,9,610,82,610,82,593,2851,1508,20,23,5,26,9,12,5,8,3,1,6,21,28.6,15,7,1,6,7,19,15,0,677,46,8,3,2,35,26,7,0,5,0,1,12,4,21,1,0,0,0,60,Match Report
218,Aston Villa,2023-11-05,1.2,628,5,4,47,660,0,3367,26,615,@,Nott'ham Forest,eng Premier League,L 0-2,0,2,-2,73,0,0,0,0,1.2,1.2,+0.9,+0.9,1.2,2.2,-1.2,-1.2,-1.2,0.09,13,0.00,0.00,3,23.1,14.0,0,628,712,88.2,13,74,23,4,86,10518,3219,296,311,95.2,272,297,91.6,50,76,65.8,26,26,0,0,0,0,0,0,0,0,0,0,0,0,619,3367,1884,32,26,4,17,14,615,86,615,86,619,3367,1884,32,26,4,17,14,10,5,4,3,3,2,4,50.0,2,7,0,7,8,18,10,1,660,51,15,1,7,36,19,10,8,0,0,1,9,4,24,1,0,0,0,47,Match Report
219,Chelsea,2023-11-06,4.1,452,11,4,59,497,8,1745,31,449,@,Tottenham,eng Premier League,W 4-1,4,1,+3,60,3,1,1,0,4.1,3.3,+3.2,+2.4,3.0,1.3,-0.1,-0.3,0.0,0.21,16,0.19,0.50,6,37.5,16.8,0,452,540,83.7,14,24,8,0,33,7574,2556,227,245,92.7,157,173,90.8,53,85,62.4,31,23,1,4,1,2,0,8,6,0,1,0,1,0,384,1745,964,24,15,10,9,9,449,33,449,33,384,1745,964,24,15,10,9,9,18,11,8,8,2,14,21,66.7,7,6,2,4,9,27,8,0,497,36,14,11,5,16,11,6,0,3,0,7,10,4,23,7,1,0,0,59,Match Report
220,Tottenham,2023-11-06,0.9,278,17,5,37,287,2,1149,15,277,,Chelsea,eng Premier League,L 1-4,1,4,-3,40,1,0,0,0,0.9,0.9,-3.2,-2.4,0.8,0.6,+0.1,+0.1,+0.2,0.11,8,0.13,0.20,5,62.5,23.5,1,278,355,78.3,5,19,4,0,24,4399,1706,150,168,89.3,101,123,82.1,19,42,45.2,15,8,1,1,0,2,3,2,2,0,0,0,0,0,198,1149,686,20,6,7,12,4,277,24,277,24,198,1149,686,20,6,7,12,4,24,17,11,9,4,15,31,48.4,16,12,3,9,12,36,22,1,287,65,27,1,1,9,22,1,1,0,0,3,4,5,42,3,0,1,0,37,Match Report
221,Burnley,2023-11-11,0.3,282,8,4,24,319,2,1535,12,279,@,Arsenal,eng Premier League,L 1-3,1,3,-2,37,1,0,0,0,0.3,0.3,-1.5,-1.5,0.2,0.3,+0.7,+0.7,-0.2,0.04,8,0.13,0.20,5,62.5,19.3,0,282,364,77.5,6,19,1,1,24,5552,1757,113,136,83.1,129,144,89.6,39,70,55.7,12,10,1,1,0,0,0,2,1,0,1,0,0,0,277,1535,804,12,11,3,7,6,279,24,279,24,277,1535,804,12,11,3,7,6,13,8,10,2,1,6,11,54.5,5,10,4,6,10,23,30,0,319,43,11,0,1,8,17,3,1,1,0,2,9,4,8,2,0,0,0,24,Match Report
222,Luton Town,2023-11-11,0.4,269,11,5,45,312,0,1578,17,266,@,Manchester Utd,eng Premier League,L 0-1,0,1,-1,36,0,0,0,0,0.4,0.4,-1.8,-1.8,0.3,0.4,-0.4,-0.4,-0.3,0.04,10,0.00,0.00,4,40.0,21.9,1,269,355,75.8,8,14,4,2,21,4798,1714,117,128,91.4,111,137,81.0,31,66,47.0,17,15,0,0,0,2,0,0,0,0,0,0,0,0,238,1578,818,21,12,6,8,8,266,21,266,21,238,1578,818,21,12,6,8,8,14,11,11,3,0,9,14,64.3,5,11,3,8,15,29,36,0,312,42,8,0,1,14,16,3,3,0,0,1,7,5,13,1,0,0,0,45,Match Report
223,Wolves,2023-11-11,2.1,390,13,4,56,426,4,1671,28,386,,Tottenham,eng Premier League,W 2-1,2,1,+1,42,2,0,0,0,2.1,2.1,+1.4,+1.4,1.6,0.9,-0.1,-0.1,+0.4,0.13,17,0.12,0.50,4,23.5,18.5,0,390,483,80.7,11,31,7,1,37,7219,2455,170,194,87.6,162,190,85.3,48,78,61.5,28,14,5,4,3,2,0,4,3,1,0,0,0,0,344,1671,828,22,11,4,13,9,386,35,386,35,344,1671,828,22,11,4,13,9,23,13,13,6,4,7,16,43.8,9,16,2,14,10,33,12,0,426,53,16,1,9,26,20,11,6,4,0,4,8,4,13,4,0,0,0,56,Match Report
224,Everton,2023-11-11,1.5,256,13,3,43,308,5,1258,15,255,@,Crystal Palace,eng Premier League,W 3-2,3,2,+1,33,3,0,0,0,1.5,1.5,-0.6,+0.2,0.8,0.7,+1.5,+1.5,+0.2,0.19,8,0.38,0.75,4,50.0,14.5,0,256,357,71.7,6,22,6,2,22,4592,1925,143,164,87.2,82,104,78.8,29,78,37.2,15,12,0,2,1,0,0,5,4,0,0,1,0,0,239,1258,459,5,11,2,18,12,255,21,255,21,239,1258,459,5,11,2,18,12,22,13,17,3,2,6,19,31.6,13,14,6,8,10,32,40,1,308,49,13,0,2,21,23,2,2,0,0,0,6,3,20,0,0,1,0,43,Match Report
225,Newcastle Utd,2023-11-11,0.5,396,16,4,55,461,0,1493,13,389,@,Bournemouth,eng Premier League,L 0-2,0,2,-2,52,0,0,0,0,0.5,0.5,-1.9,-1.9,0.2,0.2,-0.5,-0.5,-0.2,0.06,8,0.00,0.00,5,62.5,19.5,0,396,500,79.2,4,23,4,0,36,6654,2424,188,218,86.2,168,195,86.2,32,62,51.6,13,10,0,2,0,1,0,0,0,0,0,0,0,0,273,1493,756,14,11,5,14,14,389,36,389,36,273,1493,756,14,11,5,14,14,23,16,14,9,0,15,26,57.7,11,14,3,11,6,29,15,0,461,37,10,0,3,9,12,5,3,0,0,2,9,4,33,2,0,0,0,55,Match Report
226,Tottenham,2023-11-11,0.7,575,11,3,49,609,2,2287,12,574,@,Wolves,eng Premier League,L 1-2,1,2,-1,58,1,0,0,0,0.7,0.7,-1.4,-1.4,0.7,0.9,+0.3,+0.3,+0.3,0.12,6,0.17,0.50,2,33.3,17.5,0,575,664,86.6,6,41,2,0,44,8824,3065,307,338,90.8,226,241,93.8,26,48,54.2,12,9,1,1,1,0,0,2,2,0,0,0,0,0,587,2287,1019,18,10,8,16,16,574,44,574,44,587,2287,1019,18,10,8,16,16,19,11,11,8,0,10,31,32.3,21,11,7,4,7,26,31,0,609,54,23,0,1,11,16,3,1,2,0,1,15,3,20,1,0,0,0,49,Match Report
227,Arsenal,2023-11-11,1.8,507,8,4,36,570,5,2141,27,503,,Burnley,eng Premier League,W 3-1,3,1,+2,63,3,0,0,0,1.8,1.8,+1.5,+1.5,1.8,1.4,+1.2,+1.2,+0.2,0.12,16,0.19,0.50,6,37.5,13.8,0,507,614,82.6,12,54,19,2,73,9164,2493,198,225,88.0,272,297,91.6,36,76,47.4,27,19,4,1,2,0,1,5,2,1,0,2,0,0,448,2141,1053,21,3,10,5,7,503,70,503,70,448,2141,1053,21,3,10,5,7,17,8,10,6,1,11,14,78.6,3,9,0,9,3,20,11,1,570,41,10,1,4,32,12,13,10,0,0,3,6,4,12,3,0,0,0,36,Match Report
228,Bournemouth,2023-11-11,2.4,360,18,4,57,424,3,2045,30,354,,Newcastle Utd,eng Premier League,W 2-0,2,0,+2,48,2,0,0,0,2.4,2.4,+1.9,+1.9,1.4,0.6,-0.4,-0.4,-1.4,0.13,19,0.11,0.20,10,52.6,14.9,0,360,468,76.9,14,29,7,2,27,7120,2037,145,163,89.0,163,188,86.7,48,95,50.5,30,24,2,1,3,0,0,3,2,0,0,1,0,0,331,2045,1121,20,18,6,14,8,354,26,354,26,331,2045,1121,20,18,6,14,8,27,18,14,10,3,13,20,65.0,7,8,0,8,9,36,13,0,424,44,6,1,4,17,26,6,5,0,0,0,11,4,14,0,0,0,0,57,Match Report
229,Crystal Palace,2023-11-11,2.2,597,9,3,56,650,4,2811,22,594,,Everton,eng Premier League,L 2-3,2,3,-1,67,1,1,1,0,2.2,1.4,+0.6,-0.2,1.3,1.1,-0.2,-0.4,-0.3,0.11,12,0.08,0.33,3,25.0,17.9,0,597,711,84.0,10,52,10,2,50,10397,3201,265,298,88.9,269,292,92.1,50,89,56.2,22,17,0,1,2,1,1,4,3,0,0,0,1,0,510,2811,1488,24,13,9,17,16,594,49,594,49,510,2811,1488,24,13,9,17,16,17,9,11,3,3,5,11,45.5,6,8,1,7,12,29,26,0,650,57,17,3,6,25,22,9,5,1,2,4,12,3,11,4,1,0,0,56,Match Report
230,Manchester Utd,2023-11-11,2.2,531,10,4,48,586,0,2929,21,523,,Luton Town,eng Premier League,W 1-0,1,0,+1,64,1,0,0,0,2.2,2.2,+1.8,+1.8,1.2,0.8,-1.2,-1.2,-1.2,0.15,15,0.07,0.25,4,26.7,14.0,1,531,635,83.6,10,72,13,4,62,9581,2623,212,235,90.2,257,290,88.6,52,85,61.2,21,17,1,1,0,2,0,0,0,0,0,0,0,0,450,2929,1416,21,18,6,18,5,523,62,523,62,450,2929,1416,21,18,6,18,5,17,10,6,9,2,9,16,56.3,7,8,4,4,3,20,15,1,586,48,11,1,4,34,21,11,4,4,2,1,12,4,25,1,0,0,0,48,Match Report
231,Brighton,2023-11-12,1.5,568,7,4,45,611,2,2251,18,565,,Sheffield Utd,eng Premier League,D 1-1,1,1,0,61,1,0,0,0,1.5,1.5,+0.5,+0.5,1.3,1.0,-0.5,-0.5,-0.3,0.14,11,0.09,0.17,6,54.5,16.5,0,568,664,85.5,7,28,5,0,41,9016,3159,307,336,91.4,210,233,90.1,40,63,63.5,18,11,2,2,1,2,0,2,2,0,0,0,0,0,383,2251,1151,26,12,8,12,12,565,41,565,41,383,2251,1151,26,12,8,12,12,13,7,10,2,1,7,13,53.8,6,13,2,11,3,16,14,1,611,50,17,3,3,14,16,6,4,1,0,3,10,4,33,3,0,0,1,45,Match Report
232,Nott'ham Forest,2023-11-12,1.7,384,8,5,39,438,3,1639,16,384,@,West Ham,eng Premier League,L 2-3,2,3,-1,46,2,0,0,0,1.7,1.7,-0.1,-0.1,0.8,0.7,+0.3,+0.3,+0.2,0.18,10,0.20,0.40,5,50.0,15.6,0,384,483,79.5,8,31,7,5,34,6812,2597,189,216,87.5,138,171,80.7,48,78,61.5,16,14,0,0,2,0,0,3,2,0,0,1,0,0,343,1639,895,17,8,4,10,12,384,34,384,34,343,1639,895,17,8,4,10,12,17,8,10,7,0,11,15,73.3,4,16,6,10,8,25,30,1,438,45,10,1,0,17,20,4,2,2,0,0,8,5,18,0,0,0,0,39,Match Report
233,Brentford,2023-11-12,1.6,286,8,4,50,342,0,1435,26,284,@,Liverpool,eng Premier League,L 0-3,0,3,-3,42,0,0,0,0,1.6,1.6,-0.1,-0.1,1.4,1.1,-1.6,-1.6,-1.4,0.10,16,0.00,0.00,3,18.8,17.0,2,286,390,73.3,12,17,9,1,37,5204,2211,121,143,84.6,135,168,80.4,26,59,44.1,26,18,4,0,2,2,0,0,0,0,0,0,0,0,293,1435,680,13,7,4,16,8,284,37,284,37,293,1435,680,13,7,4,16,8,14,8,7,7,0,8,14,57.1,6,7,2,5,11,25,30,0,342,46,17,2,1,18,11,8,4,4,0,2,10,4,26,2,0,0,0,50,Match Report
234,Fulham,2023-11-12,0.9,434,6,5,52,492,2,2141,17,430,@,Aston Villa,eng Premier League,L 1-3,1,3,-2,49,1,0,0,0,0.9,0.9,-2.1,-2.1,0.9,0.7,+0.1,+0.1,+0.1,0.10,9,0.11,0.20,5,55.6,19.5,0,434,527,82.4,8,24,7,4,28,7158,2254,204,225,90.7,177,202,87.6,34,61,55.7,17,14,0,2,1,0,0,2,2,0,0,0,0,0,390,2141,981,12,15,1,13,5,430,26,430,26,390,2141,981,12,15,1,13,5,15,6,6,5,4,5,16,31.3,11,13,1,12,13,28,14,0,492,28,7,4,8,14,12,2,1,1,0,7,9,5,19,7,0,0,1,52,Match Report
235,Liverpool,2023-11-12,1.7,437,5,4,48,495,6,2086,30,434,,Brentford,eng Premier League,W 3-0,3,0,+3,58,3,0,0,0,1.7,1.7,+0.1,+0.1,1.6,1.1,+1.3,+1.3,+1.4,0.10,17,0.18,0.30,10,58.8,19.0,0,437,548,79.7,13,39,12,1,50,7997,3155,195,227,85.9,181,217,83.4,51,82,62.2,30,25,1,1,3,0,0,6,5,0,0,1,0,0,418,2086,1151,27,25,5,15,6,434,50,434,50,418,2086,1151,27,25,5,15,6,10,5,5,3,2,2,13,15.4,11,14,4,10,5,15,18,1,495,51,14,4,6,20,20,6,1,4,0,2,5,4,5,2,0,0,0,48,Match Report
236,Manchester City,2023-11-12,2.9,504,9,2,49,532,7,2419,29,497,@,Chelsea,eng Premier League,D 4-4,4,4,0,55,3,1,1,0,2.9,2.1,-0.1,-0.1,2.0,0.9,+1.1,+0.9,0.0,0.15,14,0.21,0.33,9,64.3,16.6,1,504,573,88.0,13,43,17,3,61,9040,2683,208,229,90.8,246,265,92.8,43,58,74.1,29,21,2,2,2,2,0,7,4,1,0,1,1,0,419,2419,1419,30,19,11,14,10,497,60,497,60,419,2419,1419,30,19,11,14,10,17,9,6,7,4,12,21,57.1,9,15,5,10,9,26,12,1,532,41,12,0,4,18,18,3,0,2,0,0,12,2,22,0,1,1,0,49,Match Report
237,Sheffield Utd,2023-11-12,1.1,324,15,3,47,379,0,1383,15,323,@,Brighton,eng Premier League,D 1-1,1,1,0,39,0,0,0,0,1.1,1.1,-0.5,-0.5,0.4,0.6,-1.1,-1.1,-0.4,0.12,9,0.00,0.00,1,11.1,19.3,0,324,418,77.5,6,15,9,0,28,5256,1855,161,184,87.5,124,144,86.1,28,61,45.9,15,13,1,0,1,0,0,0,0,0,0,0,0,0,305,1383,634,12,7,2,7,6,323,28,323,28,305,1383,634,12,7,2,7,6,27,15,7,13,7,15,26,57.7,11,10,1,9,8,35,18,1,379,38,15,1,1,6,12,3,0,0,2,1,12,3,15,1,0,0,0,47,Match Report
238,West Ham,2023-11-12,1.8,464,12,3,55,524,4,2223,24,458,,Nott'ham Forest,eng Premier League,W 3-2,3,2,+1,54,3,0,0,0,1.8,1.8,+0.1,+0.1,1.2,0.9,+1.2,+1.2,+0.8,0.11,16,0.19,0.50,6,37.5,18.0,1,464,567,81.8,11,42,4,1,53,8567,3159,196,219,89.5,223,247,90.3,41,79,51.9,24,15,4,2,0,3,0,4,2,2,0,0,0,0,396,2223,1152,17,14,3,9,6,458,52,458,52,396,2223,1152,17,14,3,9,6,19,12,8,8,3,7,8,87.5,1,11,3,8,6,25,25,0,524,42,11,1,6,28,16,9,4,4,0,1,15,3,5,1,0,0,0,55,Match Report
239,Aston Villa,2023-11-12,3.0,441,4,1,47,490,4,1977,22,426,,Fulham,eng Premier League,W 3-1,3,1,+2,51,2,0,0,0,3.0,3.0,+2.1,+2.1,2.0,1.6,-1.0,-1.0,-1.0,0.26,12,0.17,0.33,6,50.0,13.5,0,441,538,82.0,9,29,5,1,30,7993,2635,171,191,89.5,224,250,89.6,40,69,58.0,22,16,2,2,2,0,0,4,3,0,1,0,0,0,390,1977,973,18,6,7,8,10,426,30,426,30,390,1977,973,18,6,7,8,10,7,4,1,6,0,2,14,14.3,12,8,0,8,10,17,14,0,490,45,24,2,4,8,13,2,1,0,1,3,13,1,29,3,0,0,0,47,Match Report
