Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43,Column_44,Column_45,Column_46,Column_47,Column_48,Column_49,Column_50,Column_51,Column_52,Column_53,Column_54,Column_55,Column_56,Column_57,Column_58,Column_59,Column_60,Column_61,Column_62,Column_63,Column_64,Column_65,Column_66,Column_67,Column_68,Column_69,Column_70,Column_71,Column_72,Column_73,Column_74,Column_75,Column_76,Column_77,Column_78,Column_79,Column_80,Column_81,Column_82,Column_83,Column_84,Column_85,Column_86,Column_87,Column_88,Column_89,Column_90
10132,Patrick Bamford,0.1,2,7,0,3,2023-05-06,29-243,eng ENG,Leeds United,@,Manchester City,eng Premier League,L 1-2,Y,79,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.06,2,0.00,,0,0.0,9.0,0,2,0.00,,0,0.0,9.0,0,7,13,53.8,0,0,0,0,0,73,2,6,10,60.0,1,3,33.3,0,0,,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,3,0,0,0,5,FW,Match Report
10133,David Raya,0.0,0,24,0,0,2023-05-06,27-233,es ESP,Brentford,@,Liverpool,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,24,44,54.5,0,2,0,0,0,977,803,1,1,100.0,7,7,100.0,16,36,44.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,GK,Match Report
10134,Adama Traoré,0.0,0,1,0,1,2023-05-06,27-101,es ESP,Wolves,,Aston Villa,eng Premier League,W 1-0,N,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,1,2,50.0,0,0,0,0,0,8,0,1,2,50.0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,1,"FW,MF",Match Report
10135,Jefferson Lerma,0.0,1,27,2,0,2023-05-06,28-193,co COL,Bournemouth,,Chelsea,eng Premier League,L 1-3,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,0.5,0.4,0.0,0.0,-0.4,0.03,1,0.00,,0,0.0,27.5,0,1,0.00,,0,0.0,27.5,0,27,35,77.1,1,0,0,0,0,428,104,18,23,78.3,6,8,75.0,3,4,75.0,2,2,2,0,0,2,4,50.0,2,1,1,0,0,2,1,0,0,0,0,0,5,MF,Match Report
10136,Sam Johnstone,0.0,0,16,0,0,2023-05-06,30-042,eng ENG,Crystal Palace,@,Tottenham,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,16,27,59.3,0,0,0,0,0,416,258,1,1,100.0,11,12,91.7,4,14,28.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,GK,Match Report
10137,Adam Forshaw,0.0,0,11,2,0,2023-05-06,31-210,eng ENG,Leeds United,@,Manchester City,eng Premier League,L 1-2,Y,79,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,11,16,68.8,0,1,0,0,1,164,29,4,4,100.0,5,6,83.3,1,3,33.3,2,1,0,2,0,0,1,0.0,1,0,0,0,0,2,0,0,0,0,0,0,3,MF,Match Report
10138,Will Hughes,0.0,0,5,0,0,2023-05-06,28-019,eng ENG,Crystal Palace,@,Tottenham,eng Premier League,L 0-1,N,17,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,5,6,83.3,0,0,0,0,0,72,5,1,2,50.0,3,3,100.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,Match Report
10139,Diego Costa,0.4,1,8,0,1,2023-05-06,34-211,es ESP,Wolves,,Aston Villa,eng Premier League,W 1-0,Y,82,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,0.1,0.6,-0.4,-0.4,-0.2,0.36,1,0.00,0.00,1,100.0,13.0,0,1,0.00,0.00,1,100.0,13.0,0,8,12,66.7,2,1,0,0,0,80,5,6,8,75.0,1,1,100.0,0,1,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,FW,Match Report
10140,Cristian Romero,0.2,2,75,3,0,2023-05-06,25-009,ar ARG,Tottenham,,Crystal Palace,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.2,0.2,0.3,0.6,0.2,0.6,-0.2,-0.2,-0.3,0.11,2,0.00,,0,0.0,6.9,0,2,0.00,,0,0.0,6.9,0,75,84,89.3,1,3,0,0,0,1225,520,35,39,89.7,33,35,94.3,5,8,62.5,3,1,2,1,0,1,1,100.0,0,2,0,2,5,8,8,0,0,0,0,0,12,DF,Match Report
10141,Nathan Collins,0.0,0,0,0,0,2023-05-06,22-006,ie IRL,Wolves,,Aston Villa,eng Premier League,W 1-0,N,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,DF,Match Report
10142,Neto,0.0,0,21,1,0,2023-05-06,33-291,br BRA,Bournemouth,,Chelsea,eng Premier League,L 1-3,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,21,30,70.0,0,0,0,0,0,554,387,6,6,100.0,9,9,100.0,6,15,40.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,0,0,0,0,0,GK,Match Report
10143,Jack Harrison,0.0,0,1,0,0,2023-05-06,26-167,eng ENG,Leeds United,@,Manchester City,eng Premier League,L 1-2,Y,65,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,1,8,12.5,0,0,0,0,0,22,20,0,1,0.0,1,6,16.7,0,0,,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,0,0,0,0,0,"FW,MF",Match Report
10144,Eric Dier,0.0,0,0,0,0,2023-05-06,29-111,eng ENG,Tottenham,,Crystal Palace,eng Premier League,W 1-0,N,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,DF,Match Report
10145,Eberechi Eze,0.1,2,21,1,0,2023-05-06,24-311,eng ENG,Crystal Palace,@,Tottenham,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.06,2,0.00,,0,0.0,22.9,1,2,0.00,,0,0.0,22.9,1,21,29,72.4,0,0,0,0,3,268,42,14,15,93.3,5,6,83.3,1,6,16.7,1,0,1,0,0,1,2,50.0,1,1,0,1,1,2,2,0,0,0,0,0,3,"MF,FW",Match Report
10146,Ollie Watkins,0.4,3,9,0,1,2023-05-06,27-127,eng ENG,Aston Villa,@,Wolves,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,0.0,0.5,-0.4,-0.4,-0.1,0.15,3,0.00,0.00,1,33.3,9.7,0,3,0.00,0.00,1,33.3,9.7,0,9,12,75.0,1,0,0,0,0,86,18,9,9,100.0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,1,0,0,0,1,FW,Match Report
10147,Wilfried Zaha,0.1,2,21,1,0,2023-05-06,30-177,ci CIV,Crystal Palace,@,Tottenham,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,-0.1,0.03,2,0.00,,0,0.0,17.1,0,2,0.00,,0,0.0,17.1,0,21,30,70.0,1,0,2,0,3,271,70,14,15,93.3,7,11,63.6,0,0,,1,1,0,0,1,0,1,0.0,1,0,0,0,1,2,1,0,0,0,0,0,4,"FW,MF",Match Report
10148,Raheem Sterling,0.0,0,10,0,0,2023-05-06,28-149,eng ENG,Chelsea,@,Bournemouth,eng Premier League,W 3-1,N,28,0,1,1,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,+0.9,,0,,,0,,,0,0,,,0,,,0,10,11,90.9,1,0,0,0,0,105,10,9,10,90.0,1,1,100.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
10149,Diego Carlos,0.0,0,11,0,0,2023-05-06,30-052,br BRA,Aston Villa,@,Wolves,eng Premier League,L 0-1,N,26,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,11,14,78.6,1,1,1,0,1,251,79,5,5,100.0,3,5,60.0,3,4,75.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,DF,Match Report
10150,Rico Lewis,0.0,1,89,1,0,2023-05-06,18-166,eng ENG,Manchester City,,Leeds United,eng Premier League,W 2-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.4,0.5,0.3,0.5,0.0,0.0,-0.4,0.04,1,0.00,,0,0.0,25.0,0,1,0.00,,0,0.0,25.0,0,89,95,93.7,1,11,0,0,11,1332,289,51,54,94.4,32,35,91.4,4,4,100.0,1,1,0,0,1,0,0,,0,1,1,0,0,1,0,0,0,0,0,0,6,"DF,MF",Match Report
10151,N'Golo Kanté,0.0,1,31,1,0,2023-05-06,32-038,fr FRA,Chelsea,@,Bournemouth,eng Premier League,W 3-1,Y,62,0,1,1,0,0,0,0,0.0,0.0,0.3,0.3,0.1,0.3,0.0,0.0,+0.7,0.02,1,0.00,,0,0.0,29.6,0,1,0.00,,0,0.0,29.6,0,31,37,83.8,2,3,3,1,5,460,98,18,21,85.7,11,12,91.7,1,2,50.0,1,1,0,0,1,1,1,100.0,0,5,0,5,0,1,0,0,0,0,0,0,5,MF,Match Report
10152,Ashley Young,0.1,2,40,1,0,2023-05-06,37-301,eng ENG,Aston Villa,@,Wolves,eng Premier League,L 0-1,Y,64,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.0,0.2,-0.1,-0.1,-0.1,0.03,2,0.00,,0,0.0,21.7,0,2,0.00,,0,0.0,21.7,0,40,46,87.0,1,2,1,0,2,613,227,24,27,88.9,15,16,93.8,1,2,50.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0,0,0,0,0,5,DF,Match Report
10153,Noni Madueke,0.3,3,34,0,0,2023-05-06,21-057,eng ENG,Chelsea,@,Bournemouth,eng Premier League,W 3-1,Y,75,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0.1,0.3,-0.3,-0.3,0.0,0.10,3,0.00,0.00,2,66.7,13.2,0,3,0.00,0.00,2,66.7,13.2,0,34,47,72.3,0,1,3,0,8,489,139,19,22,86.4,15,20,75.0,0,1,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,4,FW,Match Report
10154,Conor Gallagher,0.1,1,38,2,0,2023-05-06,23-089,eng ENG,Chelsea,@,Bournemouth,eng Premier League,W 3-1,Y,90,1,0,1,1,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,+0.9,+0.9,0.0,0.11,1,1.00,1.00,1,100.0,9.1,0,1,1.00,1.00,1,100.0,9.1,0,38,44,86.4,1,3,1,0,7,589,130,25,27,92.6,11,15,73.3,2,2,100.0,2,2,0,1,1,0,0,,0,2,1,1,1,3,0,0,0,0,0,0,6,MF,Match Report
10155,Fraser Forster,0.0,0,21,0,0,2023-05-06,35-050,eng ENG,Tottenham,,Crystal Palace,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,21,27,77.8,0,0,0,0,0,502,284,10,10,100.0,6,6,100.0,5,11,45.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,Match Report
10156,Michael Olise,0.0,1,19,0,0,2023-05-06,21-145,fr FRA,Crystal Palace,@,Tottenham,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,-0.2,0.02,1,0.00,0.00,1,100.0,18.3,0,1,0.00,0.00,1,100.0,18.3,0,19,30,63.3,2,1,3,1,3,500,144,7,11,63.6,4,7,57.1,8,12,66.7,0,0,0,0,0,0,2,0.0,2,2,0,2,2,2,0,0,0,0,0,0,2,"FW,MF",Match Report
10157,Bertrand Traoré,0.1,2,13,0,1,2023-05-06,27-242,bf BFA,Aston Villa,@,Wolves,eng Premier League,L 0-1,Y,45,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.04,2,0.00,0.00,1,50.0,16.6,0,2,0.00,0.00,1,50.0,16.6,0,13,17,76.5,0,0,2,1,2,157,77,10,10,100.0,1,1,100.0,1,3,33.3,0,0,0,0,0,0,2,0.0,2,2,0,2,1,1,0,0,1,0,0,0,2,"FW,MF",Match Report
10158,Boubacar Kamara,0.0,0,2,0,0,2023-05-06,23-164,fr FRA,Aston Villa,@,Wolves,eng Premier League,L 0-1,N,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,2,2,100.0,0,0,0,0,0,13,8,2,2,100.0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,MF,Match Report
10159,Trent Alexander-Arnold,0.1,3,47,1,0,2023-05-06,24-211,eng ENG,Liverpool,,Brentford,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.6,0.7,0.3,0.7,-0.1,-0.1,-0.6,0.04,3,0.00,0.00,1,33.3,28.0,0,3,0.00,0.00,1,33.3,28.0,0,47,63,74.6,1,5,2,0,5,980,315,16,18,88.9,22,29,75.9,8,14,57.1,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,3,0,0,0,0,0,6,DF,Match Report
10160,Joel Robles,0.0,0,23,0,0,2023-05-06,32-323,es ESP,Leeds United,@,Manchester City,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,23,39,59.0,0,0,0,0,0,651,466,3,3,100.0,11,12,91.7,9,24,37.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,GK,Match Report
10161,Cheick Doucouré,0.0,1,25,1,0,2023-05-06,23-118,ml MLI,Crystal Palace,@,Tottenham,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1,0.00,0.00,1,100.0,19.5,0,1,0.00,0.00,1,100.0,19.5,0,25,34,73.5,1,0,0,0,3,402,62,11,16,68.8,13,15,86.7,0,0,,1,0,0,1,0,0,0,,0,1,1,0,2,3,2,0,0,0,0,0,6,MF,Match Report
10162,Nélson Semedo,0.0,0,32,0,0,2023-05-06,29-171,pt POR,Wolves,,Aston Villa,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,32,41,78.0,0,3,0,0,2,462,172,18,21,85.7,13,16,81.3,1,2,50.0,0,0,0,0,0,0,2,0.0,2,4,1,3,1,1,1,0,0,0,0,0,5,DF,Match Report
10163,Marc Guéhi,0.0,0,46,0,0,2023-05-06,22-297,eng ENG,Crystal Palace,@,Tottenham,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,46,55,83.6,0,3,0,0,2,978,292,11,12,91.7,29,30,96.7,6,13,46.2,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0,0,0,0,0,6,DF,Match Report
10164,Max Kilman,0.0,0,26,0,0,2023-05-06,25-348,eng ENG,Wolves,,Aston Villa,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,26,34,76.5,0,0,0,0,0,593,148,9,9,100.0,9,12,75.0,8,11,72.7,0,0,0,0,0,0,1,0.0,1,3,1,2,0,0,6,0,0,0,0,0,5,DF,Match Report
10165,Ben Chilwell,0.0,0,31,0,0,2023-05-06,26-136,eng ENG,Chelsea,@,Bournemouth,eng Premier League,W 3-1,Y,74,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,31,38,81.6,0,0,2,2,0,473,67,17,19,89.5,11,13,84.6,1,3,33.3,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,"DF,MF",Match Report
10166,Philip Billing,0.1,1,18,1,0,2023-05-06,26-329,dk DEN,Bournemouth,,Chelsea,eng Premier League,L 1-3,Y,82,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.4,0.1,-0.1,-0.1,0.0,0.07,1,0.00,,0,0.0,11.7,0,1,0.00,,0,0.0,11.7,0,18,23,78.3,1,3,0,0,3,193,65,11,13,84.6,4,4,100.0,0,0,,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,1,0,0,0,0,0,3,"MF,FW",Match Report
10167,Jordan Ayew,0.0,0,12,0,0,2023-05-06,31-237,gh GHA,Crystal Palace,@,Tottenham,eng Premier League,L 0-1,Y,83,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,12,17,70.6,1,0,0,0,1,109,11,9,9,100.0,1,3,33.3,0,0,,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,1,0,0,0,0,0,0,"FW,MF",Match Report
10168,Marc Roca,0.0,0,6,1,0,2023-05-06,26-161,es ESP,Leeds United,@,Manchester City,eng Premier League,L 1-2,Y,57,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,6,10,60.0,1,1,0,0,1,128,36,2,2,100.0,2,3,66.7,2,5,40.0,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,2,MF,Match Report
10169,David Brooks,0.0,0,2,0,0,2023-05-06,25-302,wls WAL,Bournemouth,,Chelsea,eng Premier League,L 1-3,N,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,2,4,50.0,0,1,0,0,0,19,3,2,2,100.0,0,0,,0,1,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
10170,Matheus Cunha,0.2,2,9,2,0,2023-05-06,23-344,br BRA,Wolves,,Aston Villa,eng Premier League,W 1-0,Y,67,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,0.2,-0.2,-0.2,0.0,0.10,2,0.00,,0,0.0,19.5,0,2,0.00,,0,0.0,19.5,0,9,14,64.3,0,0,0,0,0,126,12,3,6,50.0,3,4,75.0,1,2,50.0,2,2,0,1,1,1,1,100.0,0,1,0,1,2,4,1,0,0,0,0,0,3,FW,Match Report
10171,Crysencio Summerville,0.0,0,1,0,0,2023-05-06,21-188,nl NED,Leeds United,@,Manchester City,eng Premier League,L 1-2,N,25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,1,2,50.0,0,0,0,0,0,5,0,0,0,,0,1,0.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,FW,Match Report
10172,Dejan Kulusevski,0.0,0,0,0,0,2023-05-06,23-011,se SWE,Tottenham,,Crystal Palace,eng Premier League,W 1-0,N,12,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"MF,FW",Match Report
10173,Emerson,0.0,0,52,2,0,2023-05-06,24-112,br BRA,Tottenham,,Crystal Palace,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,52,58,89.7,0,3,0,0,1,995,237,15,17,88.2,30,31,96.8,6,7,85.7,2,2,2,0,0,2,3,66.7,1,2,0,2,2,4,5,0,0,0,0,0,4,DF,Match Report
10174,Virgil van Dijk,0.0,1,42,0,0,2023-05-06,31-302,nl NED,Liverpool,,Brentford,eng Premier League,W 1-0,Y,90,0,1,1,0,0,0,0,0.0,0.0,0.9,0.9,0.4,0.9,0.0,0.0,+0.1,0.02,1,0.00,,0,0.0,33.7,0,1,0.00,,0,0.0,33.7,0,42,46,91.3,1,5,0,0,0,767,231,20,21,95.2,17,17,100.0,5,8,62.5,0,0,0,0,0,0,0,,0,1,1,0,1,1,10,0,0,0,0,0,3,DF,Match Report
10175,Ivan Toney,0.1,1,17,1,0,2023-05-06,27-051,eng ENG,Brentford,@,Liverpool,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.05,1,0.00,,0,0.0,27.5,1,1,0.00,,0,0.0,27.5,1,17,21,81.0,1,1,1,0,3,222,63,10,11,90.9,5,6,83.3,1,1,100.0,1,1,0,0,1,0,1,0.0,1,0,0,0,1,2,2,0,0,0,0,0,3,FW,Match Report
10176,Mohamed Salah,1.0,3,34,0,0,2023-05-06,30-325,eg EGY,Liverpool,,Brentford,eng Premier League,W 1-0,Y,90,1,0,1,1,0,0,0,1.0,1.0,0.2,1.2,0.1,1.2,0.0,0.0,-0.2,0.32,3,0.33,0.50,2,66.7,14.0,0,3,0.33,0.50,2,66.7,14.0,0,34,46,73.9,3,1,4,1,6,576,185,19,24,79.2,11,15,73.3,4,6,66.7,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,0,0,0,0,4,FW,Match Report
10177,Joachim Andersen,0.1,1,46,2,0,2023-05-06,26-340,dk DEN,Crystal Palace,@,Tottenham,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.13,1,0.00,,0,0.0,5.2,0,1,0.00,,0,0.0,5.2,0,46,64,71.9,0,4,0,0,4,1068,470,6,12,50.0,35,37,94.6,5,15,33.3,2,2,2,0,0,1,1,100.0,0,0,0,0,0,2,3,0,0,0,0,0,7,DF,Match Report
10178,Jaidon Anthony,0.0,1,1,0,0,2023-05-06,23-156,eng ENG,Bournemouth,,Chelsea,eng Premier League,L 1-3,N,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1,0.00,0.00,1,100.0,23.5,0,1,0.00,0.00,1,100.0,23.5,0,1,2,50.0,0,0,0,0,0,24,0,0,0,,1,1,100.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"MF,FW",Match Report
10179,Kevin De Bruyne,0.1,1,84,1,0,2023-05-06,31-312,be BEL,Manchester City,,Leeds United,eng Premier League,W 2-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,0.6,0.5,-0.1,-0.1,-0.4,0.05,1,0.00,,0,0.0,23.6,0,1,0.00,,0,0.0,23.6,0,84,105,80.0,5,9,5,0,15,1549,358,39,44,88.6,32,40,80.0,12,17,70.6,1,1,0,1,0,1,1,100.0,0,1,0,1,2,3,0,0,0,0,0,0,5,MF,Match Report
10180,Ethan Pinnock,0.0,0,24,1,0,2023-05-06,29-342,jm JAM,Brentford,@,Liverpool,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,24,30,80.0,0,3,0,0,1,532,186,8,9,88.9,11,13,84.6,5,8,62.5,1,0,1,0,0,0,0,,0,3,1,2,1,2,3,0,0,0,0,0,4,DF,Match Report
10181,Matheus Nunes,0.1,1,17,2,0,2023-05-06,24-252,pt POR,Wolves,,Aston Villa,eng Premier League,W 1-0,Y,89,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.08,1,0.00,,0,0.0,10.9,0,1,0.00,,0,0.0,10.9,0,17,25,68.0,0,1,1,1,3,305,78,9,11,81.8,5,8,62.5,3,5,60.0,2,2,2,0,0,1,1,100.0,0,2,1,1,1,3,4,0,0,0,0,0,4,MF,Match Report
10182,Dominic Solanke,0.0,0,10,1,0,2023-05-06,25-234,eng ENG,Bournemouth,,Chelsea,eng Premier League,L 1-3,Y,89,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,10,12,83.3,1,0,1,0,2,141,25,4,5,80.0,4,4,100.0,1,1,100.0,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,1,"FW,MF",Match Report
10183,Ruben Loftus-Cheek,0.0,0,15,1,0,2023-05-06,27-103,eng ENG,Chelsea,@,Bournemouth,eng Premier League,W 3-1,N,28,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,15,16,93.8,0,5,1,0,1,221,56,9,10,90.0,5,5,100.0,1,1,100.0,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,0,0,0,0,2,"MF,DF",Match Report
10184,Nathan Aké,0.0,0,55,1,0,2023-05-06,28-077,nl NED,Manchester City,,Leeds United,eng Premier League,W 2-1,Y,53,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,55,61,90.2,0,9,1,0,6,849,260,29,31,93.5,25,28,89.3,1,2,50.0,1,1,1,0,0,0,0,,0,1,0,1,1,2,3,0,0,0,0,0,5,DF,Match Report
